"Plot Title: 21397972"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397972, SEN S/N: 21397972)","Coupler Detached (LGR S/N: 21397972)","Coupler Attached (LGR S/N: 21397972)","Host Connected (LGR S/N: 21397972)","Bad Battery (LGR S/N: 21397972)","Good Battery (LGR S/N: 21397972)","Stopped (LGR S/N: 21397972)","End Of File (LGR S/N: 21397972)"
486,08/13/24 07:03:13 PM,10.748,,,,,,,
487,08/13/24 09:03:13 PM,8.481,,,,,,,
488,08/13/24 11:03:13 PM,7.179,,,,,,,
489,08/14/24 01:03:13 AM,6.471,,,,,,,
490,08/14/24 03:03:13 AM,5.655,,,,,,,
491,08/14/24 05:03:13 AM,5.450,,,,,,,
492,08/14/24 07:03:13 AM,4.934,,,,,,,
493,08/14/24 09:03:13 AM,6.775,,,,,,,
494,08/14/24 11:03:13 AM,10.455,,,,,,,
495,08/14/24 01:03:13 PM,14.325,,,,,,,
496,08/14/24 03:03:13 PM,17.475,,,,,,,
497,08/14/24 05:03:13 PM,12.304,,,,,,,
498,08/14/24 07:03:13 PM,11.819,,,,,,,
499,08/14/24 09:03:13 PM,9.077,,,,,,,
500,08/14/24 11:03:13 PM,7.682,,,,,,,
501,08/15/24 01:03:13 AM,6.166,,,,,,,
502,08/15/24 03:03:13 AM,4.831,,,,,,,
503,08/15/24 05:03:13 AM,4.102,,,,,,,
504,08/15/24 07:03:13 AM,3.683,,,,,,,
505,08/15/24 09:03:13 AM,5.860,,,,,,,
506,08/15/24 11:03:13 AM,10.944,,,,,,,
507,08/15/24 01:03:13 PM,14.134,,,,,,,
508,08/15/24 03:03:13 PM,15.855,,,,,,,
509,08/15/24 05:03:13 PM,16.523,,,,,,,
510,08/15/24 07:03:13 PM,14.038,,,,,,,
511,08/15/24 09:03:13 PM,10.455,,,,,,,
512,08/15/24 11:03:13 PM,8.779,,,,,,,
513,08/16/24 01:03:13 AM,7.381,,,,,,,
514,08/16/24 03:03:13 AM,6.573,,,,,,,
515,08/16/24 05:03:13 AM,5.757,,,,,,,
516,08/16/24 07:03:13 AM,5.244,,,,,,,
517,08/16/24 09:03:13 AM,7.079,,,,,,,
518,08/16/24 11:03:13 AM,11.236,,,,,,,
519,08/16/24 01:03:13 PM,16.618,,,,,,,
520,08/16/24 03:03:13 PM,19.377,,,,,,,
521,08/16/24 05:03:13 PM,18.996,,,,,,,
522,08/16/24 07:03:13 PM,15.664,,,,,,,
523,08/16/24 09:03:13 PM,11.528,,,,,,,
524,08/16/24 11:03:13 PM,9.077,,,,,,,
525,08/17/24 01:03:13 AM,7.983,,,,,,,
526,08/17/24 03:03:13 AM,7.179,,,,,,,
527,08/17/24 05:03:13 AM,6.471,,,,,,,
528,08/17/24 07:03:13 AM,5.962,,,,,,,
529,08/17/24 09:03:13 AM,7.381,,,,,,,
530,08/17/24 11:03:13 AM,11.528,,,,,,,
531,08/17/24 01:03:13 PM,16.332,,,,,,,
532,08/17/24 03:03:13 PM,19.567,,,,,,,
533,08/17/24 05:03:13 PM,16.999,,,,,,,
534,08/17/24 07:03:13 PM,11.916,,,,,,,
535,08/17/24 09:03:13 PM,10.259,,,,,,,
536,08/17/24 11:03:13 PM,8.680,,,,,,,
537,08/18/24 01:03:13 AM,8.082,,,,,,,
538,08/18/24 03:03:13 AM,7.179,,,,,,,
539,08/18/24 05:03:13 AM,6.775,,,,,,,
540,08/18/24 07:03:13 AM,6.370,,,,,,,
541,08/18/24 09:03:13 AM,7.280,,,,,,,
542,08/18/24 11:03:13 AM,9.373,,,,,,,
543,08/18/24 01:03:13 PM,15.951,,,,,,,
544,08/18/24 03:03:13 PM,20.234,,,,,,,
545,08/18/24 05:03:13 PM,19.377,,,,,,,
546,08/18/24 07:03:13 PM,14.517,,,,,,,
547,08/18/24 09:03:13 PM,12.013,,,,,,,
548,08/18/24 11:03:13 PM,10.063,,,,,,,
549,08/19/24 01:03:13 AM,8.382,,,,,,,
550,08/19/24 03:03:13 AM,7.582,,,,,,,
551,08/19/24 05:03:13 AM,6.877,,,,,,,
552,08/19/24 07:03:13 AM,6.471,,,,,,,
553,08/19/24 09:03:13 AM,8.282,,,,,,,
554,08/19/24 11:03:13 AM,13.269,,,,,,,
555,08/19/24 01:03:13 PM,15.951,,,,,,,
556,08/19/24 03:03:13 PM,19.282,,,,,,,
557,08/19/24 05:03:13 PM,17.379,,,,,,,
558,08/19/24 07:03:13 PM,14.709,,,,,,,
559,08/19/24 09:03:13 PM,11.528,,,,,,,
560,08/19/24 11:03:13 PM,9.571,,,,,,,
561,08/20/24 01:03:13 AM,8.282,,,,,,,
562,08/20/24 03:03:13 AM,7.682,,,,,,,
563,08/20/24 05:03:13 AM,6.978,,,,,,,
564,08/20/24 07:03:13 AM,6.573,,,,,,,
565,08/20/24 09:03:13 AM,8.779,,,,,,,
566,08/20/24 11:03:13 AM,14.134,,,,,,,
567,08/20/24 01:03:13 PM,19.092,,,,,,,
568,08/20/24 03:03:13 PM,20.043,,,,,,,
569,08/20/24 05:03:13 PM,17.855,,,,,,,
570,08/20/24 07:03:13 PM,15.187,,,,,,,
571,08/20/24 09:03:13 PM,11.916,,,,,,,
572,08/20/24 11:03:13 PM,10.063,,,,,,,
573,08/21/24 01:03:13 AM,9.176,,,,,,,
574,08/21/24 03:03:13 AM,8.581,,,,,,,
575,08/21/24 05:03:13 AM,8.182,,,,,,,
576,08/21/24 07:03:13 AM,7.782,,,,,,,
577,08/21/24 09:03:13 AM,7.682,,,,,,,
578,08/21/24 11:03:13 AM,10.455,,,,,,,
579,08/21/24 01:03:13 PM,13.558,,,,,,,
580,08/21/24 03:03:13 PM,16.523,,,,,,,
581,08/21/24 05:03:13 PM,16.141,,,,,,,
582,08/21/24 07:03:13 PM,10.846,,,,,,,
583,08/21/24 09:03:13 PM,8.779,,,,,,,
584,08/21/24 11:03:13 PM,7.481,,,,,,,
585,08/22/24 01:03:13 AM,6.877,,,,,,,
586,08/22/24 03:03:13 AM,6.573,,,,,,,
587,08/22/24 05:03:13 AM,6.166,,,,,,,
588,08/22/24 07:03:13 AM,5.962,,,,,,,
589,08/22/24 09:03:13 AM,6.775,,,,,,,
590,08/22/24 11:03:13 AM,9.768,,,,,,,
591,08/22/24 01:03:13 PM,12.787,,,,,,,
592,08/22/24 03:03:13 PM,13.269,,,,,,,
593,08/22/24 05:03:13 PM,9.571,,,,,,,
594,08/22/24 07:03:13 PM,8.879,,,,,,,
595,08/22/24 09:03:13 PM,7.179,,,,,,,
596,08/22/24 11:03:13 PM,6.471,,,,,,,
597,08/23/24 01:03:13 AM,5.757,,,,,,,
598,08/23/24 03:03:13 AM,5.244,,,,,,,
599,08/23/24 05:03:13 AM,5.141,,,,,,,
600,08/23/24 07:03:13 AM,4.934,,,,,,,
601,08/23/24 09:03:13 AM,6.674,,,,,,,
602,08/23/24 09:36:43 AM,,,Logged,,,,,
603,08/23/24 09:36:48 AM,,,,Logged,,,,
604,08/23/24 09:37:45 AM,,,,Logged,,,,
605,08/23/24 09:37:46 AM,,Logged,,,,,,
606,08/23/24 09:39:36 AM,,,Logged,,,,,
607,08/23/24 09:39:39 AM,,,,Logged,,,,
608,08/23/24 09:40:08 AM,,Logged,,,,,,
609,08/23/24 11:03:13 AM,11.041,,,,,,,
610,08/23/24 01:03:13 PM,13.942,,,,,,,
611,08/23/24 03:03:13 PM,13.461,,,,,,,
612,08/23/24 05:03:13 PM,14.613,,,,,,,
613,08/23/24 07:03:13 PM,12.013,,,,,,,
614,08/23/24 09:03:13 PM,9.077,,,,,,,
615,08/23/24 11:03:13 PM,7.983,,,,,,,
616,08/24/24 01:03:13 AM,6.877,,,,,,,
617,08/24/24 03:03:13 AM,6.064,,,,,,,
618,08/24/24 05:03:13 AM,5.450,,,,,,,
619,08/24/24 07:03:13 AM,5.037,,,,,,,
620,08/24/24 09:03:13 AM,5.860,,,,,,,
621,08/24/24 11:03:13 AM,8.082,,,,,,,
622,08/24/24 01:03:13 PM,10.455,,,,,,,
623,08/24/24 03:03:13 PM,12.110,,,,,,,
624,08/24/24 05:03:13 PM,13.461,,,,,,,
625,08/24/24 07:03:13 PM,11.625,,,,,,,
626,08/24/24 09:03:13 PM,9.176,,,,,,,
627,08/24/24 11:03:13 PM,8.182,,,,,,,
628,08/25/24 01:03:13 AM,7.381,,,,,,,
629,08/25/24 03:03:13 AM,6.370,,,,,,,
630,08/25/24 05:03:13 AM,5.655,,,,,,,
631,08/25/24 07:03:13 AM,4.831,,,,,,,
632,08/25/24 09:03:13 AM,5.552,,,,,,,
633,08/25/24 11:03:13 AM,10.063,,,,,,,
634,08/25/24 01:03:13 PM,11.431,,,,,,,
635,08/25/24 03:03:13 PM,13.461,,,,,,,
636,08/25/24 05:03:13 PM,12.980,,,,,,,
637,08/25/24 07:03:13 PM,10.063,,,,,,,
638,08/25/24 09:03:13 PM,8.182,,,,,,,
639,08/25/24 11:03:13 PM,6.370,,,,,,,
640,08/26/24 01:03:13 AM,5.962,,,,,,,
641,08/26/24 03:03:13 AM,5.347,,,,,,,
642,08/26/24 05:03:13 AM,5.141,,,,,,,
643,08/26/24 07:03:13 AM,4.623,,,,,,,
644,08/26/24 09:03:13 AM,5.244,,,,,,,
645,08/26/24 11:03:13 AM,6.775,,,,,,,
646,08/26/24 01:03:13 PM,8.282,,,,,,,
647,08/26/24 03:03:13 PM,9.176,,,,,,,
648,08/26/24 05:03:13 PM,11.625,,,,,,,
649,08/26/24 07:03:13 PM,9.768,,,,,,,
650,08/26/24 09:03:13 PM,6.877,,,,,,,
651,08/26/24 11:03:13 PM,5.244,,,,,,,
652,08/27/24 01:03:13 AM,4.207,,,,,,,
653,08/27/24 03:03:13 AM,3.578,,,,,,,
654,08/27/24 05:03:13 AM,3.049,,,,,,,
655,08/27/24 07:03:13 AM,2.517,,,,,,,
656,08/27/24 09:03:13 AM,4.207,,,,,,,
657,08/27/24 11:03:13 AM,9.373,,,,,,,
658,08/27/24 01:03:13 PM,14.900,,,,,,,
659,08/27/24 03:03:13 PM,18.616,,,,,,,
660,08/27/24 05:03:13 PM,16.999,,,,,,,
661,08/27/24 07:03:13 PM,13.558,,,,,,,
662,08/27/24 09:03:13 PM,10.553,,,,,,,
663,08/27/24 11:03:13 PM,8.481,,,,,,,
664,08/28/24 01:03:13 AM,7.079,,,,,,,
665,08/28/24 03:03:13 AM,6.166,,,,,,,
666,08/28/24 05:03:13 AM,5.450,,,,,,,
667,08/28/24 07:03:13 AM,4.831,,,,,,,
668,08/28/24 09:03:13 AM,6.268,,,,,,,
669,08/28/24 11:03:13 AM,10.748,,,,,,,
670,08/28/24 01:03:13 PM,15.855,,,,,,,
671,08/28/24 03:03:13 PM,19.187,,,,,,,
672,08/28/24 05:03:13 PM,18.711,,,,,,,
673,08/28/24 07:03:13 PM,14.996,,,,,,,
674,08/28/24 09:03:13 PM,11.722,,,,,,,
675,08/28/24 11:03:13 PM,9.669,,,,,,,
676,08/29/24 01:03:13 AM,8.481,,,,,,,
677,08/29/24 03:03:13 AM,7.582,,,,,,,
678,08/29/24 05:03:13 AM,6.471,,,,,,,
679,08/29/24 07:03:13 AM,5.860,,,,,,,
680,08/29/24 09:03:13 AM,7.280,,,,,,,
681,08/29/24 11:03:13 AM,11.722,,,,,,,
682,08/29/24 01:03:13 PM,14.900,,,,,,,
683,08/29/24 03:03:13 PM,17.379,,,,,,,
684,08/29/24 05:03:13 PM,17.094,,,,,,,
685,08/29/24 07:03:13 PM,13.654,,,,,,,
686,08/29/24 09:03:13 PM,10.846,,,,,,,
687,08/29/24 11:03:13 PM,8.481,,,,,,,
688,08/30/24 01:03:13 AM,6.674,,,,,,,
689,08/30/24 03:03:13 AM,5.757,,,,,,,
690,08/30/24 05:03:13 AM,4.727,,,,,,,
691,08/30/24 07:03:13 AM,3.683,,,,,,,
692,08/30/24 09:03:13 AM,5.552,,,,,,,
693,08/30/24 11:03:13 AM,11.139,,,,,,,
694,08/30/24 01:03:13 PM,15.951,,,,,,,
695,08/30/24 03:03:13 PM,19.567,,,,,,,
696,08/30/24 05:03:13 PM,17.284,,,,,,,
697,08/30/24 07:03:13 PM,13.654,,,,,,,
698,08/30/24 09:03:13 PM,10.455,,,,,,,
699,08/30/24 11:03:13 PM,8.779,,,,,,,
700,08/31/24 01:03:13 AM,7.280,,,,,,,
701,08/31/24 03:03:13 AM,5.962,,,,,,,
702,08/31/24 05:03:13 AM,5.347,,,,,,,
703,08/31/24 07:03:13 AM,4.831,,,,,,,
704,08/31/24 09:03:13 AM,6.573,,,,,,,
705,08/31/24 11:03:13 AM,11.431,,,,,,,
706,08/31/24 01:03:13 PM,16.903,,,,,,,
707,08/31/24 03:03:13 PM,16.713,,,,,,,
708,08/31/24 05:03:13 PM,16.999,,,,,,,
709,08/31/24 07:03:13 PM,13.750,,,,,,,
710,08/31/24 09:03:13 PM,10.455,,,,,,,
711,08/31/24 11:03:13 PM,8.481,,,,,,,
712,09/01/24 01:03:13 AM,6.775,,,,,,,
713,09/01/24 03:03:13 AM,5.552,,,,,,,
714,09/01/24 05:03:13 AM,4.519,,,,,,,
715,09/01/24 07:03:13 AM,3.472,,,,,,,
716,09/01/24 09:03:13 AM,5.655,,,,,,,
717,09/01/24 11:03:13 AM,11.236,,,,,,,
718,09/01/24 01:03:13 PM,16.237,,,,,,,
719,09/01/24 03:03:13 PM,17.475,,,,,,,
720,09/01/24 05:03:13 PM,15.855,,,,,,,
721,09/01/24 07:03:13 PM,12.497,,,,,,,
722,09/01/24 09:03:13 PM,9.472,,,,,,,
723,09/01/24 11:03:13 PM,7.983,,,,,,,
724,09/02/24 01:03:13 AM,6.775,,,,,,,
725,09/02/24 03:03:13 AM,5.757,,,,,,,
726,09/02/24 05:03:13 AM,5.347,,,,,,,
727,09/02/24 07:03:13 AM,4.934,,,,,,,
728,09/02/24 09:03:13 AM,6.674,,,,,,,
729,09/02/24 11:03:13 AM,12.013,,,,,,,
730,09/02/24 01:03:13 PM,15.760,,,,,,,
731,09/02/24 03:03:13 PM,12.401,,,,,,,
732,09/02/24 05:03:13 PM,8.282,,,,,,,
733,09/02/24 07:03:13 PM,7.582,,,,,,,
734,09/02/24 09:03:13 PM,6.268,,,,,,,
735,09/02/24 11:03:13 PM,4.934,,,,,,,
736,09/03/24 01:03:13 AM,3.893,,,,,,,
737,09/03/24 03:03:13 AM,3.472,,,,,,,
738,09/03/24 05:03:13 AM,3.261,,,,,,,
739,09/03/24 07:03:13 AM,3.049,,,,,,,
740,09/03/24 09:03:13 AM,5.037,,,,,,,
741,09/03/24 11:03:13 AM,10.553,,,,,,,
742,09/03/24 01:03:13 PM,16.903,,,,,,,
743,09/03/24 03:03:13 PM,15.951,,,,,,,
744,09/03/24 05:03:13 PM,15.473,,,,,,,
745,09/03/24 07:03:13 PM,12.013,,,,,,,
746,09/03/24 09:03:13 PM,9.768,,,,,,,
747,09/03/24 11:03:13 PM,8.382,,,,,,,
748,09/04/24 01:03:13 AM,7.682,,,,,,,
749,09/04/24 03:03:13 AM,6.370,,,,,,,
750,09/04/24 05:03:13 AM,5.141,,,,,,,
751,09/04/24 07:03:13 AM,4.102,,,,,,,
752,09/04/24 09:03:13 AM,6.268,,,,,,,
753,09/04/24 11:03:13 AM,11.819,,,,,,,
754,09/04/24 01:03:13 PM,11.528,,,,,,,
755,09/04/24 03:03:13 PM,11.431,,,,,,,
756,09/04/24 05:03:13 PM,12.110,,,,,,,
757,09/04/24 07:03:13 PM,10.063,,,,,,,
758,09/04/24 09:03:13 PM,8.082,,,,,,,
759,09/04/24 11:03:13 PM,6.978,,,,,,,
760,09/05/24 01:03:13 AM,5.037,,,,,,,
761,09/05/24 03:03:13 AM,4.519,,,,,,,
762,09/05/24 05:03:13 AM,4.311,,,,,,,
763,09/05/24 07:03:13 AM,4.102,,,,,,,
764,09/05/24 09:03:13 AM,3.893,,,,,,,
765,09/05/24 11:03:13 AM,4.102,,,,,,,
766,09/05/24 01:03:13 PM,7.179,,,,,,,
767,09/05/24 03:03:13 PM,11.528,,,,,,,
768,09/05/24 05:03:13 PM,10.063,,,,,,,
769,09/05/24 07:03:13 PM,7.882,,,,,,,
770,09/05/24 09:03:13 PM,5.244,,,,,,,
771,09/05/24 11:03:13 PM,3.788,,,,,,,
772,09/06/24 01:03:13 AM,2.943,,,,,,,
773,09/06/24 03:03:13 AM,2.303,,,,,,,
774,09/06/24 05:03:13 AM,1.872,,,,,,,
775,09/06/24 07:03:13 AM,1.548,,,,,,,
776,09/06/24 09:03:13 AM,1.439,,,,,,,
777,09/06/24 11:03:13 AM,7.280,,,,,,,
778,09/06/24 01:03:13 PM,13.654,,,,,,,
779,09/06/24 03:03:13 PM,14.613,,,,,,,
780,09/06/24 05:03:13 PM,16.237,,,,,,,
781,09/06/24 07:03:13 PM,12.690,,,,,,,
782,09/06/24 09:03:13 PM,8.779,,,,,,,
783,09/06/24 11:03:13 PM,6.674,,,,,,,
784,09/07/24 01:03:13 AM,5.347,,,,,,,
785,09/07/24 03:03:13 AM,4.311,,,,,,,
786,09/07/24 05:03:13 AM,3.472,,,,,,,
787,09/07/24 07:03:13 AM,3.155,,,,,,,
788,09/07/24 09:03:13 AM,4.623,,,,,,,
789,09/07/24 11:03:13 AM,9.768,,,,,,,
790,09/07/24 01:03:13 PM,14.996,,,,,,,
791,09/07/24 03:03:13 PM,18.045,,,,,,,
792,09/07/24 05:03:13 PM,16.713,,,,,,,
793,09/07/24 07:03:13 PM,10.748,,,,,,,
794,09/07/24 09:03:13 PM,8.082,,,,,,,
795,09/07/24 11:03:13 PM,6.573,,,,,,,
796,09/08/24 01:03:13 AM,5.655,,,,,,,
797,09/08/24 03:03:13 AM,4.415,,,,,,,
798,09/08/24 05:03:13 AM,3.683,,,,,,,
799,09/08/24 07:03:13 AM,3.155,,,,,,,
800,09/08/24 09:03:13 AM,4.623,,,,,,,
801,09/08/24 11:03:13 AM,8.879,,,,,,,
802,09/08/24 01:03:13 PM,10.748,,,,,,,
803,09/08/24 03:03:13 PM,15.473,,,,,,,
804,09/08/24 05:03:13 PM,13.076,,,,,,,
805,09/08/24 07:03:13 PM,11.139,,,,,,,
806,09/08/24 09:03:13 PM,8.779,,,,,,,
807,09/08/24 11:03:13 PM,6.877,,,,,,,
808,09/09/24 01:03:13 AM,5.655,,,,,,,
809,09/09/24 03:03:13 AM,4.831,,,,,,,
810,09/09/24 05:03:13 AM,4.415,,,,,,,
811,09/09/24 07:03:13 AM,3.998,,,,,,,
812,09/09/24 09:03:13 AM,5.552,,,,,,,
813,09/09/24 11:03:13 AM,10.357,,,,,,,
814,09/09/24 01:03:13 PM,14.421,,,,,,,
815,09/09/24 03:03:13 PM,16.141,,,,,,,
816,09/09/24 05:03:13 PM,12.497,,,,,,,
817,09/09/24 07:03:13 PM,10.161,,,,,,,
818,09/09/24 09:03:13 PM,8.481,,,,,,,
819,09/09/24 11:03:13 PM,7.179,,,,,,,
820,09/10/24 01:03:13 AM,6.166,,,,,,,
821,09/10/24 03:03:13 AM,5.347,,,,,,,
822,09/10/24 05:03:13 AM,4.727,,,,,,,
823,09/10/24 07:03:13 AM,4.311,,,,,,,
824,09/10/24 09:03:13 AM,5.552,,,,,,,
825,09/10/24 11:03:13 AM,9.472,,,,,,,
826,09/10/24 01:03:13 PM,10.259,,,,,,,
827,09/10/24 03:03:13 PM,12.787,,,,,,,
828,09/10/24 05:03:13 PM,10.748,,,,,,,
829,09/10/24 07:03:13 PM,8.581,,,,,,,
830,09/10/24 09:03:13 PM,6.674,,,,,,,
831,09/10/24 11:03:13 PM,5.962,,,,,,,
832,09/11/24 01:03:13 AM,5.244,,,,,,,
833,09/11/24 03:03:13 AM,3.683,,,,,,,
834,09/11/24 05:03:13 AM,2.943,,,,,,,
835,09/11/24 07:03:13 AM,2.624,,,,,,,
836,09/11/24 09:03:13 AM,4.519,,,,,,,
837,09/11/24 11:03:13 AM,9.768,,,,,,,
838,09/11/24 01:03:13 PM,14.804,,,,,,,
839,09/11/24 03:03:13 PM,14.709,,,,,,,
840,09/11/24 05:03:13 PM,13.076,,,,,,,
841,09/11/24 07:03:13 PM,9.176,,,,,,,
842,09/11/24 09:03:13 PM,6.674,,,,,,,
843,09/11/24 11:03:13 PM,5.244,,,,,,,
844,09/12/24 01:03:13 AM,4.415,,,,,,,
845,09/12/24 03:03:13 AM,3.683,,,,,,,
846,09/12/24 05:03:13 AM,3.261,,,,,,,
847,09/12/24 07:03:13 AM,2.837,,,,,,,
848,09/12/24 09:03:13 AM,3.893,,,,,,,
849,09/12/24 11:03:13 AM,8.481,,,,,,,
850,09/12/24 01:03:13 PM,12.110,,,,,,,
851,09/12/24 03:03:13 PM,14.613,,,,,,,
852,09/12/24 05:03:13 PM,13.558,,,,,,,
853,09/12/24 07:03:13 PM,10.846,,,,,,,
854,09/12/24 09:03:13 PM,8.481,,,,,,,
855,09/12/24 11:03:13 PM,7.079,,,,,,,
856,09/13/24 01:03:13 AM,5.962,,,,,,,
857,09/13/24 03:03:13 AM,5.244,,,,,,,
858,09/13/24 05:03:13 AM,4.519,,,,,,,
859,09/13/24 07:03:13 AM,3.893,,,,,,,
860,09/13/24 09:03:13 AM,5.037,,,,,,,
861,09/13/24 11:03:13 AM,9.669,,,,,,,
862,09/13/24 01:03:13 PM,13.461,,,,,,,
863,09/13/24 03:03:13 PM,16.618,,,,,,,
864,09/13/24 05:03:13 PM,16.046,,,,,,,
865,09/13/24 07:03:13 PM,12.594,,,,,,,
866,09/13/24 09:03:13 PM,8.978,,,,,,,
867,09/13/24 11:03:13 PM,7.179,,,,,,,
868,09/14/24 01:03:13 AM,5.962,,,,,,,
869,09/14/24 03:03:13 AM,5.037,,,,,,,
870,09/14/24 05:03:13 AM,4.102,,,,,,,
871,09/14/24 07:03:13 AM,3.367,,,,,,,
872,09/14/24 09:03:13 AM,4.727,,,,,,,
873,09/14/24 11:03:13 AM,9.571,,,,,,,
874,09/14/24 01:03:13 PM,15.091,,,,,,,
875,09/14/24 03:03:13 PM,17.475,,,,,,,
876,09/14/24 05:03:13 PM,17.094,,,,,,,
877,09/14/24 07:03:13 PM,13.750,,,,,,,
878,09/14/24 09:03:13 PM,10.063,,,,,,,
879,09/14/24 11:03:13 PM,7.882,,,,,,,
880,09/15/24 01:03:13 AM,6.471,,,,,,,
881,09/15/24 03:03:13 AM,5.757,,,,,,,
882,09/15/24 05:03:13 AM,5.037,,,,,,,
883,09/15/24 07:03:13 AM,3.893,,,,,,,
884,09/15/24 09:03:13 AM,5.655,,,,,,,
885,09/15/24 11:03:13 AM,10.455,,,,,,,
886,09/15/24 01:03:13 PM,12.207,,,,,,,
887,09/15/24 03:03:13 PM,12.207,,,,,,,
888,09/15/24 05:03:13 PM,10.357,,,,,,,
889,09/15/24 07:03:13 PM,9.077,,,,,,,
890,09/15/24 09:03:13 PM,7.280,,,,,,,
891,09/15/24 11:03:13 PM,6.268,,,,,,,
892,09/16/24 01:03:13 AM,5.552,,,,,,,
893,09/16/24 03:03:13 AM,4.623,,,,,,,
894,09/16/24 05:03:13 AM,3.788,,,,,,,
895,09/16/24 07:03:13 AM,3.683,,,,,,,
896,09/16/24 09:03:13 AM,4.623,,,,,,,
897,09/16/24 11:03:13 AM,8.978,,,,,,,
898,09/16/24 01:03:13 PM,9.472,,,,,,,
899,09/16/24 03:03:13 PM,10.944,,,,,,,
900,09/16/24 05:03:13 PM,10.846,,,,,,,
901,09/16/24 07:03:13 PM,8.481,,,,,,,
902,09/16/24 09:03:13 PM,6.370,,,,,,,
903,09/16/24 11:03:13 PM,5.655,,,,,,,
904,09/17/24 01:03:13 AM,4.831,,,,,,,
905,09/17/24 03:03:13 AM,4.207,,,,,,,
906,09/17/24 05:03:13 AM,3.578,,,,,,,
907,09/17/24 07:03:13 AM,3.367,,,,,,,
908,09/17/24 09:03:13 AM,4.311,,,,,,,
909,09/17/24 11:03:13 AM,7.079,,,,,,,
910,09/17/24 01:03:13 PM,6.268,,,,,,,
911,09/17/24 03:03:13 PM,6.166,,,,,,,
912,09/17/24 05:03:13 PM,4.415,,,,,,,
913,09/17/24 07:03:13 PM,3.472,,,,,,,
914,09/17/24 09:03:13 PM,2.624,,,,,,,
915,09/17/24 11:03:13 PM,2.088,,,,,,,
916,09/18/24 01:03:13 AM,1.656,,,,,,,
917,09/18/24 03:03:13 AM,1.221,,,,,,,
918,09/18/24 05:03:13 AM,0.893,,,,,,,
919,09/18/24 07:03:13 AM,0.563,,,,,,,
920,09/18/24 09:03:13 AM,0.563,,,,,,,
921,09/18/24 11:03:13 AM,1.221,,,,,,,
922,09/18/24 01:03:13 PM,8.382,,,,,,,
923,09/18/24 03:03:13 PM,12.013,,,,,,,
924,09/18/24 05:03:13 PM,11.625,,,,,,,
925,09/18/24 07:03:13 PM,7.983,,,,,,,
926,09/18/24 09:03:13 PM,4.934,,,,,,,
927,09/18/24 11:03:13 PM,3.155,,,,,,,
928,09/19/24 01:03:13 AM,2.195,,,,,,,
929,09/19/24 03:03:13 AM,1.656,,,,,,,
930,09/19/24 05:03:13 AM,1.221,,,,,,,
931,09/19/24 07:03:13 AM,1.003,,,,,,,
932,09/19/24 09:03:13 AM,1.003,,,,,,,
933,09/19/24 11:03:13 AM,6.064,,,,,,,
934,09/19/24 01:03:13 PM,12.304,,,,,,,
935,09/19/24 03:03:13 PM,14.230,,,,,,,
936,09/19/24 05:03:13 PM,13.750,,,,,,,
937,09/19/24 07:03:13 PM,10.161,,,,,,,
938,09/19/24 09:03:13 PM,7.179,,,,,,,
939,09/19/24 11:03:13 PM,5.860,,,,,,,
940,09/20/24 01:03:13 AM,4.415,,,,,,,
941,09/20/24 03:03:13 AM,3.998,,,,,,,
942,09/20/24 05:03:13 AM,3.893,,,,,,,
943,09/20/24 07:03:13 AM,3.472,,,,,,,
944,09/20/24 09:03:13 AM,3.788,,,,,,,
945,09/20/24 11:03:13 AM,6.573,,,,,,,
946,09/20/24 01:03:13 PM,8.282,,,,,,,
947,09/20/24 03:03:13 PM,10.063,,,,,,,
948,09/20/24 05:03:13 PM,9.077,,,,,,,
949,09/20/24 07:03:13 PM,7.481,,,,,,,
950,09/20/24 09:03:13 PM,5.141,,,,,,,
951,09/20/24 11:03:13 PM,3.998,,,,,,,
952,09/21/24 01:03:13 AM,3.261,,,,,,,
953,09/21/24 03:03:13 AM,2.410,,,,,,,
954,09/21/24 05:03:13 AM,1.872,,,,,,,
955,09/21/24 07:03:13 AM,1.439,,,,,,,
956,09/21/24 09:03:13 AM,1.872,,,,,,,
957,09/21/24 11:03:13 AM,5.141,,,,,,,
958,09/21/24 01:03:13 PM,9.077,,,,,,,
959,09/21/24 03:03:13 PM,7.582,,,,,,,
960,09/21/24 05:03:13 PM,5.141,,,,,,,
961,09/21/24 07:03:13 PM,4.102,,,,,,,
962,09/21/24 09:03:13 PM,3.472,,,,,,,
963,09/21/24 11:03:13 PM,3.261,,,,,,,
964,09/22/24 01:03:13 AM,3.155,,,,,,,
965,09/22/24 03:03:13 AM,3.049,,,,,,,
966,09/22/24 05:03:13 AM,2.943,,,,,,,
967,09/22/24 07:03:13 AM,2.837,,,,,,,
968,09/22/24 09:03:13 AM,2.837,,,,,,,
969,09/22/24 11:03:13 AM,2.624,,,,,,,
970,09/22/24 01:03:13 PM,2.517,,,,,,,
971,09/22/24 03:03:13 PM,2.410,,,,,,,
972,09/22/24 05:03:13 PM,2.517,,,,,,,
973,09/22/24 07:03:13 PM,2.410,,,,,,,
974,09/22/24 09:03:13 PM,1.872,,,,,,,
975,09/22/24 11:03:13 PM,1.548,,,,,,,
976,09/23/24 01:03:13 AM,1.330,,,,,,,
977,09/23/24 03:03:13 AM,1.112,,,,,,,
