"Plot Title: jp.tw.A"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20578496, SEN S/N: 20578496)","Bad Battery (LGR S/N: 20578496)","Coupler Detached (LGR S/N: 20578496)","Good Battery (LGR S/N: 20578496)","Coupler Attached (LGR S/N: 20578496)","Host Connected (LGR S/N: 20578496)","End Of File (LGR S/N: 20578496)"
1962,01/30/25 08:42:02 PM,-10.353,,,,,,
1963,01/30/25 10:42:02 PM,-10.774,,,,,,
1964,01/31/25 12:42:02 AM,-11.058,,,,,,
1965,01/31/25 02:42:02 AM,-11.487,,,,,,
1966,01/31/25 04:42:02 AM,-11.631,,,,,,
1967,01/31/25 06:42:02 AM,-11.631,,,,,,
1968,01/31/25 08:42:02 AM,-11.776,,,,,,
1969,01/31/25 10:42:02 AM,-10.075,,,,,,
1970,01/31/25 12:42:02 PM,-7.657,,,,,,
1971,01/31/25 02:42:02 PM,-6.120,,,,,,
1972,01/31/25 04:42:02 PM,-6.246,,,,,,
1973,01/31/25 06:42:02 PM,-7.397,,,,,,
1974,01/31/25 08:42:02 PM,-8.182,,,,,,
1975,01/31/25 10:42:02 PM,-8.713,,,,,,
1976,02/01/25 12:42:02 AM,-9.252,,,,,,
1977,02/01/25 02:42:02 AM,-9.252,,,,,,
1978,02/01/25 04:42:02 AM,-9.252,,,,,,
1979,02/01/25 06:42:02 AM,-8.713,,,,,,
1980,02/01/25 08:42:02 AM,-8.314,,,,,,
1981,02/01/25 10:42:02 AM,-7.787,,,,,,
1982,02/01/25 12:42:02 PM,-7.267,,,,,,
1983,02/01/25 02:42:02 PM,-6.626,,,,,,
1984,02/01/25 04:42:02 PM,-6.499,,,,,,
1985,02/01/25 06:42:02 PM,-6.754,,,,,,
1986,02/01/25 08:42:02 PM,-6.882,,,,,,
1987,02/01/25 10:42:02 PM,-6.882,,,,,,
1988,02/02/25 12:42:02 AM,-6.882,,,,,,
1989,02/02/25 02:42:02 AM,-6.754,,,,,,
1990,02/02/25 04:42:02 AM,-6.246,,,,,,
1991,02/02/25 06:42:02 AM,-5.745,,,,,,
1992,02/02/25 08:42:02 AM,-5.496,,,,,,
1993,02/02/25 10:42:02 AM,-5.003,,,,,,
1994,02/02/25 12:42:02 PM,-4.758,,,,,,
1995,02/02/25 02:42:02 PM,-4.636,,,,,,
1996,02/02/25 04:42:02 PM,-4.636,,,,,,
1997,02/02/25 06:42:02 PM,-4.758,,,,,,
1998,02/02/25 08:42:02 PM,-4.880,,,,,,
1999,02/02/25 10:42:02 PM,-4.880,,,,,,
2000,02/03/25 12:42:02 AM,-5.003,,,,,,
2001,02/03/25 02:42:02 AM,-5.249,,,,,,
2002,02/03/25 04:42:02 AM,-5.249,,,,,,
2003,02/03/25 06:42:02 AM,-5.372,,,,,,
2004,02/03/25 08:42:02 AM,-5.372,,,,,,
2005,02/03/25 10:42:02 AM,-4.514,,,,,,
2006,02/03/25 12:42:02 PM,-2.610,,,,,,
2007,02/03/25 02:42:02 PM,-1.228,,,,,,
2008,02/03/25 04:42:02 PM,-1.341,,,,,,
2009,02/03/25 06:42:02 PM,-2.494,,,,,,
2010,02/03/25 08:42:02 PM,-3.316,,,,,,
2011,02/03/25 10:42:02 PM,-3.553,,,,,,
2012,02/04/25 12:42:02 AM,-3.553,,,,,,
2013,02/04/25 02:42:02 AM,-3.553,,,,,,
2014,02/04/25 04:42:02 AM,-3.672,,,,,,
2015,02/04/25 06:42:02 AM,-3.911,,,,,,
2016,02/04/25 08:42:02 AM,-4.031,,,,,,
2017,02/04/25 10:42:02 AM,-1.914,,,,,,
2018,02/04/25 12:42:02 PM,-0.887,,,,,,
2019,02/04/25 02:42:02 PM,-0.102,,,,,,
2020,02/04/25 04:42:02 PM,0.121,,,,,,
2021,02/04/25 06:42:02 PM,-1.570,,,,,,
2022,02/04/25 08:42:02 PM,-3.079,,,,,,
2023,02/04/25 10:42:02 PM,-3.792,,,,,,
2024,02/05/25 12:42:02 AM,-4.272,,,,,,
2025,02/05/25 02:42:02 AM,-4.758,,,,,,
2026,02/05/25 04:42:02 AM,-5.125,,,,,,
2027,02/05/25 06:42:02 AM,-5.249,,,,,,
2028,02/05/25 08:42:02 AM,-5.496,,,,,,
2029,02/05/25 10:42:02 AM,-4.880,,,,,,
2030,02/05/25 12:42:02 PM,-4.393,,,,,,
2031,02/05/25 02:42:02 PM,-4.272,,,,,,
2032,02/05/25 04:42:02 PM,-4.152,,,,,,
2033,02/05/25 06:42:02 PM,-4.880,,,,,,
2034,02/05/25 08:42:02 PM,-5.003,,,,,,
2035,02/05/25 10:42:02 PM,-5.125,,,,,,
2036,02/06/25 12:42:02 AM,-5.249,,,,,,
2037,02/06/25 02:42:02 AM,-5.372,,,,,,
2038,02/06/25 04:42:02 AM,-5.496,,,,,,
2039,02/06/25 06:42:02 AM,-5.745,,,,,,
2040,02/06/25 08:42:02 AM,-5.870,,,,,,
2041,02/06/25 10:42:02 AM,-5.003,,,,,,
2042,02/06/25 12:42:02 PM,-2.377,,,,,,
2043,02/06/25 02:42:02 PM,-0.662,,,,,,
2044,02/06/25 04:42:02 PM,-0.549,,,,,,
2045,02/06/25 06:42:02 PM,-2.377,,,,,,
2046,02/06/25 08:42:02 PM,-3.911,,,,,,
2047,02/06/25 10:42:02 PM,-4.152,,,,,,
2048,02/07/25 12:42:02 AM,-4.272,,,,,,
2049,02/07/25 02:42:02 AM,-4.758,,,,,,
2050,02/07/25 04:42:02 AM,-5.125,,,,,,
2051,02/07/25 06:42:02 AM,-5.620,,,,,,
2052,02/07/25 08:42:02 AM,-5.745,,,,,,
2053,02/07/25 10:42:02 AM,-3.553,,,,,,
2054,02/07/25 12:42:02 PM,-3.079,,,,,,
2055,02/07/25 02:42:02 PM,0.343,,,,,,
2056,02/07/25 04:42:02 PM,-0.213,,,,,,
2057,02/07/25 06:42:02 PM,-1.570,,,,,,
2058,02/07/25 08:42:02 PM,-2.727,,,,,,
2059,02/07/25 10:42:02 PM,-3.316,,,,,,
2060,02/08/25 12:42:02 AM,-3.911,,,,,,
2061,02/08/25 02:42:02 AM,-4.636,,,,,,
2062,02/08/25 04:42:02 AM,-4.514,,,,,,
2063,02/08/25 06:42:02 AM,-4.272,,,,,,
2064,02/08/25 08:42:02 AM,-4.272,,,,,,
2065,02/08/25 10:42:02 AM,-4.514,,,,,,
2066,02/08/25 12:42:02 PM,-4.758,,,,,,
2067,02/08/25 02:42:02 PM,-4.272,,,,,,
2068,02/08/25 04:42:02 PM,-4.393,,,,,,
2069,02/08/25 06:42:02 PM,-5.372,,,,,,
2070,02/08/25 08:42:02 PM,-5.870,,,,,,
2071,02/08/25 10:42:02 PM,-5.620,,,,,,
2072,02/09/25 12:42:02 AM,-5.372,,,,,,
2073,02/09/25 02:42:02 AM,-5.249,,,,,,
2074,02/09/25 04:42:02 AM,-5.125,,,,,,
2075,02/09/25 06:42:02 AM,-5.249,,,,,,
2076,02/09/25 08:42:02 AM,-8.314,,,,,,
2077,02/09/25 10:42:02 AM,-8.182,,,,,,
2078,02/09/25 12:42:02 PM,-6.499,,,,,,
2079,02/09/25 02:42:02 PM,-4.880,,,,,,
2080,02/09/25 04:42:02 PM,-5.125,,,,,,
2081,02/09/25 06:42:02 PM,-7.010,,,,,,
2082,02/09/25 08:42:02 PM,-8.580,,,,,,
2083,02/09/25 10:42:02 PM,-9.525,,,,,,
2084,02/10/25 12:42:02 AM,-10.075,,,,,,
2085,02/10/25 02:42:02 AM,-10.493,,,,,,
2086,02/10/25 04:42:02 AM,-10.774,,,,,,
2087,02/10/25 06:42:02 AM,-10.916,,,,,,
2088,02/10/25 08:42:02 AM,-10.774,,,,,,
2089,02/10/25 10:42:02 AM,-8.447,,,,,,
2090,02/10/25 12:42:02 PM,-6.373,,,,,,
2091,02/10/25 02:42:02 PM,-5.249,,,,,,
2092,02/10/25 04:42:02 PM,-5.249,,,,,,
2093,02/10/25 06:42:02 PM,-7.397,,,,,,
2094,02/10/25 08:42:02 PM,-8.847,,,,,,
2095,02/10/25 10:42:02 PM,-8.847,,,,,,
2096,02/11/25 12:42:02 AM,-8.847,,,,,,
2097,02/11/25 02:42:02 AM,-9.662,,,,,,
2098,02/11/25 04:42:02 AM,-10.075,,,,,,
2099,02/11/25 06:42:02 AM,-10.075,,,,,,
2100,02/11/25 08:42:02 AM,-10.214,,,,,,
2101,02/11/25 10:42:02 AM,-9.117,,,,,,
2102,02/11/25 12:42:02 PM,-7.787,,,,,,
2103,02/11/25 02:42:02 PM,-6.120,,,,,,
2104,02/11/25 04:42:02 PM,-6.754,,,,,,
2105,02/11/25 06:42:02 PM,-7.527,,,,,,
2106,02/11/25 08:42:02 PM,-7.918,,,,,,
2107,02/11/25 10:42:02 PM,-8.182,,,,,,
2108,02/12/25 12:42:02 AM,-8.580,,,,,,
2109,02/12/25 02:42:02 AM,-8.580,,,,,,
2110,02/12/25 04:42:02 AM,-8.713,,,,,,
2111,02/12/25 06:42:02 AM,-8.847,,,,,,
2112,02/12/25 08:42:02 AM,-9.117,,,,,,
2113,02/12/25 10:42:02 AM,-9.117,,,,,,
2114,02/12/25 12:42:02 PM,-8.713,,,,,,
2115,02/12/25 02:42:02 PM,-9.525,,,,,,
2116,02/12/25 04:42:02 PM,-10.493,,,,,,
2117,02/12/25 06:42:02 PM,-11.776,,,,,,
2118,02/12/25 08:42:02 PM,-12.361,,,,,,
2119,02/12/25 10:42:02 PM,-13.107,,,,,,
2120,02/13/25 12:42:02 AM,-13.868,,,,,,
2121,02/13/25 02:42:02 AM,-14.806,,,,,,
2122,02/13/25 04:42:02 AM,-15.446,,,,,,
2123,02/13/25 06:42:02 AM,-15.770,,,,,,
2124,02/13/25 08:42:02 AM,-15.770,,,,,,
2125,02/13/25 10:42:02 AM,-13.258,,,,,,
2126,02/13/25 12:42:02 PM,-9.662,,,,,,
2127,02/13/25 02:42:02 PM,-7.787,,,,,,
2128,02/13/25 04:42:02 PM,-7.787,,,,,,
2129,02/13/25 06:42:02 PM,-8.050,,,,,,
2130,02/13/25 08:42:02 PM,-8.050,,,,,,
2131,02/13/25 10:42:02 PM,-8.050,,,,,,
2132,02/14/25 12:42:02 AM,-7.787,,,,,,
2133,02/14/25 02:42:02 AM,-7.657,,,,,,
2134,02/14/25 04:42:02 AM,-7.527,,,,,,
2135,02/14/25 06:42:02 AM,-7.527,,,,,,
2136,02/14/25 08:42:02 AM,-7.527,,,,,,
2137,02/14/25 10:42:02 AM,-7.397,,,,,,
2138,02/14/25 12:42:02 PM,-7.138,,,,,,
2139,02/14/25 02:42:02 PM,-7.010,,,,,,
2140,02/14/25 04:42:02 PM,-6.882,,,,,,
2141,02/14/25 06:42:02 PM,-6.882,,,,,,
2142,02/14/25 08:42:02 PM,-6.754,,,,,,
2143,02/14/25 10:42:02 PM,-6.754,,,,,,
2144,02/15/25 12:42:02 AM,-6.754,,,,,,
2145,02/15/25 02:42:02 AM,-6.754,,,,,,
2146,02/15/25 04:42:02 AM,-6.626,,,,,,
2147,02/15/25 06:42:02 AM,-6.626,,,,,,
2148,02/15/25 08:42:02 AM,-6.626,,,,,,
2149,02/15/25 10:42:02 AM,-6.499,,,,,,
2150,02/15/25 12:42:02 PM,-6.499,,,,,,
2151,02/15/25 02:42:02 PM,-6.499,,,,,,
2152,02/15/25 04:42:02 PM,-6.373,,,,,,
2153,02/15/25 06:42:02 PM,-6.373,,,,,,
2154,02/15/25 08:42:02 PM,-6.373,,,,,,
2155,02/15/25 10:42:02 PM,-6.246,,,,,,
2156,02/16/25 12:42:02 AM,-6.246,,,,,,
2157,02/16/25 02:42:02 AM,-6.246,,,,,,
2158,02/16/25 04:42:02 AM,-6.120,,,,,,
2159,02/16/25 06:42:02 AM,-6.120,,,,,,
2160,02/16/25 08:42:02 AM,-6.120,,,,,,
2161,02/16/25 10:42:02 AM,-6.373,,,,,,
2162,02/16/25 12:42:02 PM,-6.120,,,,,,
2163,02/16/25 02:42:02 PM,-5.620,,,,,,
2164,02/16/25 04:42:02 PM,-5.870,,,,,,
2165,02/16/25 06:42:02 PM,-6.499,,,,,,
2166,02/16/25 08:42:02 PM,-6.882,,,,,,
2167,02/16/25 10:42:02 PM,-7.010,,,,,,
2168,02/17/25 12:42:02 AM,-7.138,,,,,,
2169,02/17/25 02:42:02 AM,-7.267,,,,,,
2170,02/17/25 04:42:02 AM,-7.397,,,,,,
2171,02/17/25 06:42:02 AM,-7.657,,,,,,
2172,02/17/25 08:42:02 AM,-7.657,,,,,,
2173,02/17/25 10:42:02 AM,-7.267,,,,,,
2174,02/17/25 12:42:02 PM,-6.754,,,,,,
2175,02/17/25 02:42:02 PM,-6.626,,,,,,
2176,02/17/25 04:42:02 PM,-6.626,,,,,,
2177,02/17/25 06:42:02 PM,-6.499,,,,,,
2178,02/17/25 08:42:02 PM,-6.499,,,,,,
2179,02/17/25 10:42:02 PM,-6.499,,,,,,
2180,02/18/25 12:42:02 AM,-6.373,,,,,,
2181,02/18/25 02:42:02 AM,-6.373,,,,,,
2182,02/18/25 04:42:02 AM,-6.246,,,,,,
2183,02/18/25 06:42:02 AM,-6.246,,,,,,
2184,02/18/25 08:42:02 AM,-6.246,,,,,,
2185,02/18/25 10:42:02 AM,-6.120,,,,,,
2186,02/18/25 12:42:02 PM,-6.120,,,,,,
2187,02/18/25 02:42:02 PM,-6.120,,,,,,
2188,02/18/25 04:42:02 PM,-5.995,,,,,,
2189,02/18/25 06:42:02 PM,-5.995,,,,,,
2190,02/18/25 08:42:02 PM,-5.870,,,,,,
2191,02/18/25 10:42:02 PM,-5.870,,,,,,
2192,02/19/25 12:42:02 AM,-6.120,,,,,,
2193,02/19/25 02:42:02 AM,-6.626,,,,,,
2194,02/19/25 04:42:02 AM,-6.882,,,,,,
2195,02/19/25 06:42:02 AM,-7.138,,,,,,
2196,02/19/25 08:42:02 AM,-7.527,,,,,,
2197,02/19/25 10:42:02 AM,-7.010,,,,,,
2198,02/19/25 12:42:02 PM,-5.745,,,,,,
2199,02/19/25 02:42:02 PM,-5.125,,,,,,
2200,02/19/25 04:42:02 PM,-5.620,,,,,,
2201,02/19/25 06:42:02 PM,-7.010,,,,,,
2202,02/19/25 08:42:02 PM,-7.918,,,,,,
2203,02/19/25 10:42:02 PM,-8.182,,,,,,
2204,02/20/25 12:42:02 AM,-8.847,,,,,,
2205,02/20/25 02:42:02 AM,-8.580,,,,,,
2206,02/20/25 04:42:02 AM,-8.713,,,,,,
2207,02/20/25 06:42:02 AM,-8.580,,,,,,
2208,02/20/25 08:42:02 AM,-8.050,,,,,,
2209,02/20/25 10:42:02 AM,-6.499,,,,,,
2210,02/20/25 12:42:02 PM,-3.911,,,,,,
2211,02/20/25 02:42:02 PM,-2.261,,,,,,
2212,02/20/25 04:42:02 PM,-2.962,,,,,,
2213,02/20/25 06:42:02 PM,-3.316,,,,,,
2214,02/20/25 08:42:02 PM,-3.792,,,,,,
2215,02/20/25 10:42:02 PM,-4.031,,,,,,
2216,02/21/25 12:42:02 AM,-4.272,,,,,,
2217,02/21/25 02:42:02 AM,-4.393,,,,,,
2218,02/21/25 04:42:02 AM,-4.514,,,,,,
2219,02/21/25 06:42:02 AM,-4.636,,,,,,
2220,02/21/25 08:42:02 AM,-4.758,,,,,,
2221,02/21/25 10:42:02 AM,-4.758,,,,,,
2222,02/21/25 12:42:02 PM,-4.636,,,,,,
2223,02/21/25 02:42:02 PM,-4.636,,,,,,
2224,02/21/25 04:42:02 PM,-4.514,,,,,,
2225,02/21/25 06:42:02 PM,-4.514,,,,,,
2226,02/21/25 08:42:02 PM,-4.514,,,,,,
2227,02/21/25 10:42:02 PM,-4.514,,,,,,
2228,02/22/25 12:42:02 AM,-4.514,,,,,,
2229,02/22/25 02:42:02 AM,-4.514,,,,,,
2230,02/22/25 04:42:02 AM,-4.514,,,,,,
2231,02/22/25 06:42:02 AM,-4.514,,,,,,
2232,02/22/25 08:42:02 AM,-4.636,,,,,,
2233,02/22/25 10:42:02 AM,-4.636,,,,,,
2234,02/22/25 12:42:02 PM,-4.636,,,,,,
2235,02/22/25 02:42:02 PM,-4.636,,,,,,
2236,02/22/25 04:42:02 PM,-4.636,,,,,,
2237,02/22/25 06:42:02 PM,-4.636,,,,,,
2238,02/22/25 08:42:02 PM,-4.636,,,,,,
2239,02/22/25 10:42:02 PM,-4.636,,,,,,
2240,02/23/25 12:42:02 AM,-4.636,,,,,,
2241,02/23/25 02:42:02 AM,-4.636,,,,,,
2242,02/23/25 04:42:02 AM,-4.636,,,,,,
2243,02/23/25 06:42:02 AM,-4.636,,,,,,
2244,02/23/25 08:42:02 AM,-4.636,,,,,,
2245,02/23/25 10:42:02 AM,-4.636,,,,,,
2246,02/23/25 12:42:02 PM,-4.514,,,,,,
2247,02/23/25 02:42:02 PM,-4.272,,,,,,
2248,02/23/25 04:42:02 PM,-4.031,,,,,,
2249,02/23/25 06:42:02 PM,-3.911,,,,,,
2250,02/23/25 08:42:02 PM,-4.758,,,,,,
2251,02/23/25 10:42:02 PM,-5.249,,,,,,
2252,02/24/25 12:42:02 AM,-5.249,,,,,,
2253,02/24/25 02:42:02 AM,-5.372,,,,,,
2254,02/24/25 04:42:02 AM,-5.372,,,,,,
2255,02/24/25 06:42:02 AM,-5.372,,,,,,
2256,02/24/25 08:42:02 AM,-5.249,,,,,,
2257,02/24/25 10:42:02 AM,-4.636,,,,,,
2258,02/24/25 12:42:02 PM,-2.727,,,,,,
2259,02/24/25 02:42:02 PM,-0.662,,,,,,
2260,02/24/25 04:42:02 PM,-0.774,,,,,,
2261,02/24/25 06:42:02 PM,-1.341,,,,,,
2262,02/24/25 08:42:02 PM,-2.610,,,,,,
2263,02/24/25 10:42:02 PM,-4.272,,,,,,
2264,02/25/25 12:42:02 AM,-5.496,,,,,,
2265,02/25/25 02:42:02 AM,-5.995,,,,,,
2266,02/25/25 04:42:02 AM,-6.499,,,,,,
2267,02/25/25 06:42:02 AM,-6.626,,,,,,
2268,02/25/25 08:42:02 AM,-6.120,,,,,,
2269,02/25/25 10:42:02 AM,-4.880,,,,,,
2270,02/25/25 12:42:02 PM,-3.434,,,,,,
2271,02/25/25 02:42:02 PM,-3.197,,,,,,
2272,02/25/25 04:42:02 PM,-3.792,,,,,,
2273,02/25/25 06:42:02 PM,-4.393,,,,,,
2274,02/25/25 08:42:02 PM,-5.125,,,,,,
2275,02/25/25 10:42:02 PM,-5.870,,,,,,
2276,02/26/25 12:42:02 AM,-6.882,,,,,,
2277,02/26/25 02:42:02 AM,-8.050,,,,,,
2278,02/26/25 04:42:02 AM,-8.713,,,,,,
2279,02/26/25 06:42:02 AM,-8.847,,,,,,
2280,02/26/25 08:42:02 AM,-9.525,,,,,,
2281,02/26/25 10:42:02 AM,-8.182,,,,,,
2282,02/26/25 12:42:02 PM,-6.499,,,,,,
2283,02/26/25 02:42:02 PM,-5.249,,,,,,
2284,02/26/25 04:42:02 PM,-5.620,,,,,,
2285,02/26/25 06:42:02 PM,-6.499,,,,,,
2286,02/26/25 08:42:02 PM,-8.580,,,,,,
2287,02/26/25 10:42:02 PM,-9.937,,,,,,
2288,02/27/25 12:42:02 AM,-10.916,,,,,,
2289,02/27/25 02:42:02 AM,-11.631,,,,,,
2290,02/27/25 04:42:02 AM,-11.922,,,,,,
2291,02/27/25 06:42:02 AM,-11.776,,,,,,
2292,02/27/25 08:42:02 AM,-11.487,,,,,,
2293,02/27/25 10:42:02 AM,-9.799,,,,,,
2294,02/27/25 12:42:02 PM,-7.138,,,,,,
2295,02/27/25 02:42:02 PM,-5.003,,,,,,
2296,02/27/25 04:42:02 PM,-4.514,,,,,,
2297,02/27/25 06:42:02 PM,-5.995,,,,,,
2298,02/27/25 08:42:02 PM,-7.787,,,,,,
2299,02/27/25 10:42:02 PM,-8.847,,,,,,
2300,02/28/25 12:42:02 AM,-9.252,,,,,,
2301,02/28/25 02:42:02 AM,-9.525,,,,,,
2302,02/28/25 04:42:02 AM,-10.075,,,,,,
2303,02/28/25 06:42:02 AM,-10.214,,,,,,
2304,02/28/25 08:42:02 AM,-10.214,,,,,,
2305,02/28/25 10:42:02 AM,-7.918,,,,,,
2306,02/28/25 12:42:02 PM,-5.125,,,,,,
2307,02/28/25 02:42:02 PM,-2.844,,,,,,
2308,02/28/25 04:42:02 PM,-1.799,,,,,,
2309,02/28/25 06:42:02 PM,-2.962,,,,,,
2310,02/28/25 08:42:02 PM,-5.372,,,,,,
2311,02/28/25 10:42:02 PM,-6.882,,,,,,
2312,03/01/25 12:42:02 AM,-7.787,,,,,,
2313,03/01/25 02:42:02 AM,-8.580,,,,,,
2314,03/01/25 04:42:02 AM,-9.117,,,,,,
2315,03/01/25 06:42:02 AM,-9.252,,,,,,
2316,03/01/25 08:42:02 AM,-9.252,,,,,,
2317,03/01/25 10:42:02 AM,-6.120,,,,,,
2318,03/01/25 12:42:02 PM,-2.030,,,,,,
2319,03/01/25 02:42:02 PM,0.343,,,,,,
2320,03/01/25 04:42:02 PM,0.674,,,,,,
2321,03/01/25 06:42:02 PM,-0.662,,,,,,
2322,03/01/25 08:42:02 PM,-1.799,,,,,,
2323,03/01/25 10:42:02 PM,-3.792,,,,,,
2324,03/02/25 12:42:02 AM,-5.496,,,,,,
2325,03/02/25 02:42:02 AM,-6.373,,,,,,
2326,03/02/25 04:42:02 AM,-5.745,,,,,,
2327,03/02/25 06:42:02 AM,-6.246,,,,,,
2328,03/02/25 08:42:02 AM,-6.499,,,,,,
2329,03/02/25 10:42:02 AM,-3.079,,,,,,
2330,03/02/25 12:42:02 PM,0.784,,,,,,
2331,03/02/25 02:42:02 PM,2.517,,,,,,
2332,03/02/25 04:42:02 PM,3.367,,,,,,
2333,03/02/25 06:42:02 PM,0.343,,,,,,
2334,03/02/25 08:42:02 PM,-0.774,,,,,,
2335,03/02/25 10:42:02 PM,-1.341,,,,,,
2336,03/03/25 12:42:02 AM,-1.799,,,,,,
2337,03/03/25 02:42:02 AM,-2.727,,,,,,
2338,03/03/25 04:42:02 AM,-3.672,,,,,,
2339,03/03/25 06:42:02 AM,-4.880,,,,,,
2340,03/03/25 08:42:02 AM,-5.496,,,,,,
2341,03/03/25 10:42:02 AM,-2.377,,,,,,
2342,03/03/25 12:42:02 PM,0.343,,,,,,
2343,03/03/25 02:42:02 PM,0.893,,,,,,
2344,03/03/25 04:42:02 PM,1.439,,,,,,
2345,03/03/25 06:42:02 PM,-0.887,,,,,,
2346,03/03/25 08:42:02 PM,-0.887,,,,,,
2347,03/03/25 10:42:02 PM,-2.377,,,,,,
2348,03/04/25 12:42:02 AM,-4.031,,,,,,
2349,03/04/25 02:42:02 AM,-4.514,,,,,,
2350,03/04/25 04:42:02 AM,-5.249,,,,,,
2351,03/04/25 06:42:02 AM,-5.995,,,,,,
2352,03/04/25 08:42:02 AM,-6.499,,,,,,
2353,03/04/25 10:42:02 AM,-5.870,,,,,,
2354,03/04/25 12:42:02 PM,-5.125,,,,,,
2355,03/04/25 02:42:02 PM,-4.514,,,,,,
2356,03/04/25 04:42:02 PM,-5.125,,,,,,
2357,03/04/25 06:42:02 PM,-5.372,,,,,,
2358,03/04/25 08:42:02 PM,-5.249,,,,,,
2359,03/04/25 10:42:02 PM,-5.125,,,,,,
2360,03/05/25 12:42:02 AM,-5.003,,,,,,
2361,03/05/25 02:42:02 AM,-5.003,,,,,,
2362,03/05/25 04:42:02 AM,-5.003,,,,,,
2363,03/05/25 06:42:02 AM,-4.880,,,,,,
2364,03/05/25 08:42:02 AM,-4.880,,,,,,
2365,03/05/25 10:42:02 AM,-4.758,,,,,,
2366,03/05/25 12:42:02 PM,-3.911,,,,,,
2367,03/05/25 02:42:02 PM,-2.962,,,,,,
2368,03/05/25 04:42:02 PM,-2.727,,,,,,
2369,03/05/25 06:42:02 PM,-3.434,,,,,,
2370,03/05/25 08:42:02 PM,-4.031,,,,,,
2371,03/05/25 10:42:02 PM,-4.514,,,,,,
2372,03/06/25 12:42:02 AM,-4.393,,,,,,
2373,03/06/25 02:42:02 AM,-4.393,,,,,,
2374,03/06/25 04:42:02 AM,-4.272,,,,,,
2375,03/06/25 06:42:02 AM,-4.152,,,,,,
2376,03/06/25 08:42:02 AM,-4.152,,,,,,
2377,03/06/25 10:42:02 AM,-4.031,,,,,,
2378,03/06/25 12:42:02 PM,-3.079,,,,,,
2379,03/06/25 02:42:02 PM,-2.261,,,,,,
2380,03/06/25 04:42:02 PM,-2.494,,,,,,
2381,03/06/25 06:42:02 PM,-2.844,,,,,,
2382,03/06/25 08:42:02 PM,-3.911,,,,,,
2383,03/06/25 10:42:02 PM,-5.249,,,,,,
2384,03/07/25 12:42:02 AM,-6.499,,,,,,
2385,03/07/25 02:42:02 AM,-6.882,,,,,,
2386,03/07/25 04:42:02 AM,-6.754,,,,,,
2387,03/07/25 06:42:02 AM,-6.882,,,,,,
2388,03/07/25 08:42:02 AM,-7.267,,,,,,
2389,03/07/25 10:42:02 AM,-6.373,,,,,,
2390,03/07/25 12:42:02 PM,-5.003,,,,,,
2391,03/07/25 02:42:02 PM,-3.911,,,,,,
2392,03/07/25 04:42:02 PM,-3.672,,,,,,
2393,03/07/25 06:42:02 PM,-4.880,,,,,,
2394,03/07/25 08:42:02 PM,-5.372,,,,,,
2395,03/07/25 10:42:02 PM,-5.620,,,,,,
2396,03/08/25 12:42:02 AM,-5.745,,,,,,
2397,03/08/25 02:42:02 AM,-6.120,,,,,,
2398,03/08/25 04:42:02 AM,-6.626,,,,,,
2399,03/08/25 06:42:02 AM,-7.267,,,,,,
2400,03/08/25 08:42:02 AM,-7.918,,,,,,
2401,03/08/25 10:42:02 AM,-6.373,,,,,,
2402,03/08/25 12:42:02 PM,-4.514,,,,,,
2403,03/08/25 02:42:02 PM,-3.553,,,,,,
2404,03/08/25 04:42:02 PM,-3.672,,,,,,
2405,03/08/25 06:42:02 PM,-4.758,,,,,,
2406,03/08/25 08:42:02 PM,-6.373,,,,,,
2407,03/08/25 10:42:02 PM,-7.397,,,,,,
2408,03/09/25 12:42:02 AM,-7.918,,,,,,
2409,03/09/25 02:42:02 AM,-8.447,,,,,,
2410,03/09/25 04:42:02 AM,-8.713,,,,,,
2411,03/09/25 06:42:02 AM,-8.713,,,,,,
2412,03/09/25 08:42:02 AM,-8.314,,,,,,
2413,03/09/25 10:42:02 AM,-6.120,,,,,,
2414,03/09/25 12:42:02 PM,-3.434,,,,,,
2415,03/09/25 02:42:02 PM,-1.228,,,,,,
2416,03/09/25 04:42:02 PM,-1.001,,,,,,
2417,03/09/25 06:42:02 PM,-1.914,,,,,,
2418,03/09/25 08:42:02 PM,-3.911,,,,,,
2419,03/09/25 10:42:02 PM,-5.249,,,,,,
2420,03/10/25 12:42:02 AM,-6.120,,,,,,
2421,03/10/25 02:42:02 AM,-7.138,,,,,,
2422,03/10/25 04:42:02 AM,-7.657,,,,,,
2423,03/10/25 06:42:02 AM,-8.314,,,,,,
2424,03/10/25 08:42:02 AM,-8.314,,,,,,
2425,03/10/25 10:42:02 AM,-5.745,,,,,,
2426,03/10/25 12:42:02 PM,-2.377,,,,,,
2427,03/10/25 02:42:02 PM,-1.114,,,,,,
2428,03/10/25 04:42:02 PM,-1.001,,,,,,
2429,03/10/25 06:42:02 PM,-1.799,,,,,,
2430,03/10/25 08:42:02 PM,-4.152,,,,,,
2431,03/10/25 10:42:02 PM,-5.496,,,,,,
2432,03/11/25 12:42:02 AM,-6.499,,,,,,
2433,03/11/25 02:42:02 AM,-7.138,,,,,,
2434,03/11/25 04:42:02 AM,-8.182,,,,,,
2435,03/11/25 06:42:02 AM,-8.847,,,,,,
2436,03/11/25 08:42:02 AM,-8.447,,,,,,
2437,03/11/25 10:42:02 AM,-4.514,,,,,,
