"Plot Title: jp_NorthWest2324"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397969, SEN S/N: 21397969)","Host Connected (LGR S/N: 21397969)","Coupler Detached (LGR S/N: 21397969)","Good Battery (LGR S/N: 21397969)","Coupler Attached (LGR S/N: 21397969)","Bad Battery (LGR S/N: 21397969)","End Of File (LGR S/N: 21397969)"
1980,12/16/24 05:27:51 PM,-5.620,,,,,,
1981,12/16/24 07:27:51 PM,-5.620,,,,,,
1982,12/16/24 09:27:51 PM,-5.496,,,,,,
1983,12/16/24 11:27:51 PM,-5.496,,,,,,
1984,12/17/24 01:27:51 AM,-5.496,,,,,,
1985,12/17/24 03:27:51 AM,-5.496,,,,,,
1986,12/17/24 05:27:51 AM,-5.372,,,,,,
1987,12/17/24 07:27:51 AM,-5.372,,,,,,
1988,12/17/24 09:27:51 AM,-5.372,,,,,,
1989,12/17/24 11:27:51 AM,-5.249,,,,,,
1990,12/17/24 01:27:51 PM,-5.249,,,,,,
1991,12/17/24 03:27:51 PM,-5.125,,,,,,
1992,12/17/24 05:27:51 PM,-5.125,,,,,,
1993,12/17/24 07:27:51 PM,-5.125,,,,,,
1994,12/17/24 09:27:51 PM,-5.125,,,,,,
1995,12/17/24 11:27:51 PM,-5.249,,,,,,
1996,12/18/24 01:27:51 AM,-5.249,,,,,,
1997,12/18/24 03:27:51 AM,-5.372,,,,,,
1998,12/18/24 05:27:51 AM,-5.372,,,,,,
1999,12/18/24 07:27:51 AM,-5.496,,,,,,
2000,12/18/24 09:27:51 AM,-5.620,,,,,,
2001,12/18/24 11:27:51 AM,-5.620,,,,,,
2002,12/18/24 01:27:51 PM,-5.496,,,,,,
2003,12/18/24 03:27:51 PM,-5.372,,,,,,
2004,12/18/24 05:27:51 PM,-5.249,,,,,,
2005,12/18/24 07:27:51 PM,-5.249,,,,,,
2006,12/18/24 09:27:51 PM,-5.249,,,,,,
2007,12/18/24 11:27:51 PM,-5.249,,,,,,
2008,12/19/24 01:27:51 AM,-5.372,,,,,,
2009,12/19/24 03:27:51 AM,-5.496,,,,,,
2010,12/19/24 05:27:51 AM,-5.620,,,,,,
2011,12/19/24 07:27:51 AM,-5.620,,,,,,
2012,12/19/24 09:27:51 AM,-5.745,,,,,,
2013,12/19/24 11:27:51 AM,-5.745,,,,,,
2014,12/19/24 01:27:51 PM,-5.745,,,,,,
2015,12/19/24 03:27:51 PM,-5.620,,,,,,
2016,12/19/24 05:27:51 PM,-5.620,,,,,,
2017,12/19/24 07:27:51 PM,-5.745,,,,,,
2018,12/19/24 09:27:51 PM,-5.745,,,,,,
2019,12/19/24 11:27:51 PM,-5.870,,,,,,
2020,12/20/24 01:27:51 AM,-5.995,,,,,,
2021,12/20/24 03:27:51 AM,-5.995,,,,,,
2022,12/20/24 05:27:51 AM,-6.120,,,,,,
2023,12/20/24 07:27:51 AM,-6.120,,,,,,
2024,12/20/24 09:27:51 AM,-6.120,,,,,,
2025,12/20/24 11:27:51 AM,-6.120,,,,,,
2026,12/20/24 01:27:51 PM,-5.995,,,,,,
2027,12/20/24 03:27:51 PM,-5.870,,,,,,
2028,12/20/24 05:27:51 PM,-5.745,,,,,,
2029,12/20/24 07:27:51 PM,-5.745,,,,,,
2030,12/20/24 09:27:51 PM,-5.745,,,,,,
2031,12/20/24 11:27:51 PM,-5.745,,,,,,
2032,12/21/24 01:27:51 AM,-5.745,,,,,,
2033,12/21/24 03:27:51 AM,-5.870,,,,,,
2034,12/21/24 05:27:51 AM,-5.870,,,,,,
2035,12/21/24 07:27:51 AM,-5.870,,,,,,
2036,12/21/24 09:27:51 AM,-5.995,,,,,,
2037,12/21/24 11:27:51 AM,-5.995,,,,,,
2038,12/21/24 01:27:51 PM,-5.870,,,,,,
2039,12/21/24 03:27:51 PM,-5.745,,,,,,
2040,12/21/24 05:27:51 PM,-5.745,,,,,,
2041,12/21/24 07:27:51 PM,-5.620,,,,,,
2042,12/21/24 09:27:51 PM,-5.745,,,,,,
2043,12/21/24 11:27:51 PM,-5.745,,,,,,
2044,12/22/24 01:27:51 AM,-5.745,,,,,,
2045,12/22/24 03:27:51 AM,-5.745,,,,,,
2046,12/22/24 05:27:51 AM,-5.745,,,,,,
2047,12/22/24 07:27:51 AM,-5.745,,,,,,
2048,12/22/24 09:27:51 AM,-5.745,,,,,,
2049,12/22/24 11:27:51 AM,-5.745,,,,,,
2050,12/22/24 01:27:51 PM,-5.620,,,,,,
2051,12/22/24 03:27:51 PM,-5.372,,,,,,
2052,12/22/24 05:27:51 PM,-5.249,,,,,,
2053,12/22/24 07:27:51 PM,-5.249,,,,,,
2054,12/22/24 09:27:51 PM,-5.372,,,,,,
2055,12/22/24 11:27:51 PM,-5.249,,,,,,
2056,12/23/24 01:27:51 AM,-5.249,,,,,,
2057,12/23/24 03:27:51 AM,-5.249,,,,,,
2058,12/23/24 05:27:51 AM,-5.249,,,,,,
2059,12/23/24 07:27:51 AM,-5.372,,,,,,
2060,12/23/24 09:27:51 AM,-5.249,,,,,,
2061,12/23/24 11:27:51 AM,-5.125,,,,,,
2062,12/23/24 01:27:51 PM,-4.880,,,,,,
2063,12/23/24 03:27:51 PM,-4.758,,,,,,
2064,12/23/24 05:27:51 PM,-4.636,,,,,,
2065,12/23/24 07:27:51 PM,-4.636,,,,,,
2066,12/23/24 09:27:51 PM,-4.636,,,,,,
2067,12/23/24 11:27:51 PM,-4.636,,,,,,
2068,12/24/24 01:27:51 AM,-4.636,,,,,,
2069,12/24/24 03:27:51 AM,-4.636,,,,,,
2070,12/24/24 05:27:51 AM,-4.636,,,,,,
2071,12/24/24 07:27:51 AM,-4.758,,,,,,
2072,12/24/24 09:27:51 AM,-4.758,,,,,,
2073,12/24/24 11:27:51 AM,-5.003,,,,,,
2074,12/24/24 01:27:51 PM,-5.125,,,,,,
2075,12/24/24 03:27:51 PM,-5.249,,,,,,
2076,12/24/24 05:27:51 PM,-5.249,,,,,,
2077,12/24/24 07:27:51 PM,-5.249,,,,,,
2078,12/24/24 09:27:51 PM,-5.372,,,,,,
2079,12/24/24 11:27:51 PM,-5.372,,,,,,
2080,12/25/24 01:27:51 AM,-5.372,,,,,,
2081,12/25/24 03:27:51 AM,-5.372,,,,,,
2082,12/25/24 05:27:51 AM,-5.372,,,,,,
2083,12/25/24 07:27:51 AM,-5.249,,,,,,
2084,12/25/24 09:27:51 AM,-5.249,,,,,,
2085,12/25/24 11:27:51 AM,-5.249,,,,,,
2086,12/25/24 01:27:51 PM,-5.249,,,,,,
2087,12/25/24 03:27:51 PM,-5.003,,,,,,
2088,12/25/24 05:27:51 PM,-4.880,,,,,,
2089,12/25/24 07:27:51 PM,-4.880,,,,,,
2090,12/25/24 09:27:51 PM,-4.758,,,,,,
2091,12/25/24 11:27:51 PM,-4.758,,,,,,
2092,12/26/24 01:27:51 AM,-4.758,,,,,,
2093,12/26/24 03:27:51 AM,-4.758,,,,,,
2094,12/26/24 05:27:51 AM,-4.758,,,,,,
2095,12/26/24 07:27:51 AM,-4.758,,,,,,
2096,12/26/24 09:27:51 AM,-4.880,,,,,,
2097,12/26/24 11:27:51 AM,-5.003,,,,,,
2098,12/26/24 01:27:51 PM,-5.003,,,,,,
2099,12/26/24 03:27:51 PM,-5.003,,,,,,
2100,12/26/24 05:27:51 PM,-4.880,,,,,,
2101,12/26/24 07:27:51 PM,-4.880,,,,,,
2102,12/26/24 09:27:51 PM,-5.003,,,,,,
2103,12/26/24 11:27:51 PM,-5.003,,,,,,
2104,12/27/24 01:27:51 AM,-5.125,,,,,,
2105,12/27/24 03:27:51 AM,-5.249,,,,,,
2106,12/27/24 05:27:51 AM,-5.249,,,,,,
2107,12/27/24 07:27:51 AM,-5.372,,,,,,
2108,12/27/24 09:27:51 AM,-5.496,,,,,,
2109,12/27/24 11:27:51 AM,-5.496,,,,,,
2110,12/27/24 01:27:51 PM,-5.496,,,,,,
2111,12/27/24 03:27:51 PM,-5.496,,,,,,
2112,12/27/24 05:27:51 PM,-5.372,,,,,,
2113,12/27/24 07:27:51 PM,-5.372,,,,,,
2114,12/27/24 09:27:51 PM,-5.372,,,,,,
2115,12/27/24 11:27:51 PM,-5.372,,,,,,
2116,12/28/24 01:27:51 AM,-5.372,,,,,,
2117,12/28/24 03:27:51 AM,-5.372,,,,,,
2118,12/28/24 05:27:51 AM,-5.372,,,,,,
2119,12/28/24 07:27:51 AM,-5.372,,,,,,
2120,12/28/24 09:27:51 AM,-5.372,,,,,,
2121,12/28/24 11:27:51 AM,-5.372,,,,,,
2122,12/28/24 01:27:51 PM,-5.249,,,,,,
2123,12/28/24 03:27:51 PM,-5.003,,,,,,
2124,12/28/24 05:27:51 PM,-5.003,,,,,,
2125,12/28/24 07:27:51 PM,-5.003,,,,,,
2126,12/28/24 09:27:51 PM,-5.003,,,,,,
2127,12/28/24 11:27:51 PM,-5.003,,,,,,
2128,12/29/24 01:27:51 AM,-4.880,,,,,,
2129,12/29/24 03:27:51 AM,-4.880,,,,,,
2130,12/29/24 05:27:51 AM,-4.758,,,,,,
2131,12/29/24 07:27:51 AM,-4.758,,,,,,
2132,12/29/24 09:27:51 AM,-4.758,,,,,,
2133,12/29/24 11:27:51 AM,-4.636,,,,,,
2134,12/29/24 01:27:51 PM,-4.393,,,,,,
2135,12/29/24 03:27:51 PM,-4.152,,,,,,
2136,12/29/24 05:27:51 PM,-4.152,,,,,,
2137,12/29/24 07:27:51 PM,-4.272,,,,,,
2138,12/29/24 09:27:51 PM,-4.393,,,,,,
2139,12/29/24 11:27:51 PM,-4.393,,,,,,
2140,12/30/24 01:27:51 AM,-4.393,,,,,,
2141,12/30/24 03:27:51 AM,-4.514,,,,,,
2142,12/30/24 05:27:51 AM,-4.514,,,,,,
2143,12/30/24 07:27:51 AM,-4.636,,,,,,
2144,12/30/24 09:27:51 AM,-4.880,,,,,,
2145,12/30/24 11:27:51 AM,-5.003,,,,,,
2146,12/30/24 01:27:51 PM,-5.003,,,,,,
2147,12/30/24 03:27:51 PM,-5.003,,,,,,
2148,12/30/24 05:27:51 PM,-5.125,,,,,,
2149,12/30/24 07:27:51 PM,-5.372,,,,,,
2150,12/30/24 09:27:51 PM,-5.496,,,,,,
2151,12/30/24 11:27:51 PM,-5.745,,,,,,
2152,12/31/24 01:27:51 AM,-5.995,,,,,,
2153,12/31/24 03:27:51 AM,-6.246,,,,,,
2154,12/31/24 05:27:51 AM,-6.626,,,,,,
2155,12/31/24 07:27:51 AM,-6.882,,,,,,
2156,12/31/24 09:27:51 AM,-7.138,,,,,,
2157,12/31/24 11:27:51 AM,-7.138,,,,,,
2158,12/31/24 01:27:51 PM,-7.010,,,,,,
2159,12/31/24 03:27:51 PM,-6.882,,,,,,
2160,12/31/24 05:27:51 PM,-7.010,,,,,,
2161,12/31/24 07:27:51 PM,-7.138,,,,,,
2162,12/31/24 09:27:51 PM,-7.267,,,,,,
2163,12/31/24 11:27:51 PM,-7.397,,,,,,
2164,01/01/25 01:27:51 AM,-7.657,,,,,,
2165,01/01/25 03:27:51 AM,-7.918,,,,,,
2166,01/01/25 05:27:51 AM,-8.182,,,,,,
2167,01/01/25 07:27:51 AM,-8.314,,,,,,
2168,01/01/25 09:27:51 AM,-8.314,,,,,,
2169,01/01/25 11:27:51 AM,-8.314,,,,,,
2170,01/01/25 01:27:51 PM,-8.050,,,,,,
2171,01/01/25 03:27:51 PM,-7.787,,,,,,
2172,01/01/25 05:27:51 PM,-7.657,,,,,,
2173,01/01/25 07:27:51 PM,-7.527,,,,,,
2174,01/01/25 09:27:51 PM,-7.527,,,,,,
2175,01/01/25 11:27:51 PM,-7.397,,,,,,
2176,01/02/25 01:27:51 AM,-7.267,,,,,,
2177,01/02/25 03:27:51 AM,-7.138,,,,,,
2178,01/02/25 05:27:51 AM,-7.010,,,,,,
2179,01/02/25 07:27:51 AM,-7.010,,,,,,
2180,01/02/25 09:27:51 AM,-6.882,,,,,,
2181,01/02/25 11:27:51 AM,-6.754,,,,,,
2182,01/02/25 01:27:51 PM,-6.499,,,,,,
2183,01/02/25 03:27:51 PM,-6.373,,,,,,
2184,01/02/25 05:27:51 PM,-6.246,,,,,,
2185,01/02/25 07:27:51 PM,-6.246,,,,,,
2186,01/02/25 09:27:51 PM,-6.246,,,,,,
2187,01/02/25 11:27:51 PM,-6.373,,,,,,
2188,01/03/25 01:27:51 AM,-6.499,,,,,,
2189,01/03/25 03:27:51 AM,-6.499,,,,,,
2190,01/03/25 05:27:51 AM,-6.499,,,,,,
2191,01/03/25 07:27:51 AM,-6.626,,,,,,
2192,01/03/25 09:27:51 AM,-6.626,,,,,,
2193,01/03/25 11:27:51 AM,-6.626,,,,,,
2194,01/03/25 01:27:51 PM,-6.499,,,,,,
2195,01/03/25 03:27:51 PM,-6.246,,,,,,
2196,01/03/25 05:27:51 PM,-5.995,,,,,,
2197,01/03/25 07:27:51 PM,-5.995,,,,,,
2198,01/03/25 09:27:51 PM,-5.870,,,,,,
2199,01/03/25 11:27:51 PM,-5.870,,,,,,
2200,01/04/25 01:27:51 AM,-5.995,,,,,,
2201,01/04/25 03:27:51 AM,-5.995,,,,,,
2202,01/04/25 05:27:51 AM,-6.120,,,,,,
2203,01/04/25 07:27:51 AM,-6.120,,,,,,
2204,01/04/25 09:27:51 AM,-6.120,,,,,,
2205,01/04/25 11:27:51 AM,-6.120,,,,,,
2206,01/04/25 01:27:51 PM,-5.995,,,,,,
2207,01/04/25 03:27:51 PM,-5.870,,,,,,
2208,01/04/25 05:27:51 PM,-5.745,,,,,,
2209,01/04/25 07:27:51 PM,-5.745,,,,,,
2210,01/04/25 09:27:51 PM,-5.870,,,,,,
2211,01/04/25 11:27:51 PM,-5.995,,,,,,
2212,01/05/25 01:27:51 AM,-5.995,,,,,,
2213,01/05/25 03:27:51 AM,-6.120,,,,,,
2214,01/05/25 05:27:51 AM,-6.373,,,,,,
2215,01/05/25 07:27:51 AM,-6.373,,,,,,
2216,01/05/25 09:27:51 AM,-6.499,,,,,,
2217,01/05/25 11:27:51 AM,-6.499,,,,,,
2218,01/05/25 01:27:51 PM,-6.373,,,,,,
2219,01/05/25 03:27:51 PM,-6.120,,,,,,
2220,01/05/25 05:27:51 PM,-6.120,,,,,,
2221,01/05/25 07:27:51 PM,-6.246,,,,,,
2222,01/05/25 09:27:51 PM,-6.499,,,,,,
2223,01/05/25 11:27:51 PM,-6.626,,,,,,
2224,01/06/25 01:27:51 AM,-6.626,,,,,,
2225,01/06/25 03:27:51 AM,-6.754,,,,,,
2226,01/06/25 05:27:51 AM,-6.754,,,,,,
2227,01/06/25 07:27:51 AM,-6.754,,,,,,
2228,01/06/25 09:27:51 AM,-6.754,,,,,,
2229,01/06/25 11:27:51 AM,-6.626,,,,,,
2230,01/06/25 01:27:51 PM,-6.373,,,,,,
2231,01/06/25 03:27:51 PM,-6.120,,,,,,
2232,01/06/25 05:27:51 PM,-5.995,,,,,,
2233,01/06/25 07:27:51 PM,-5.995,,,,,,
2234,01/06/25 09:27:51 PM,-6.120,,,,,,
2235,01/06/25 11:27:51 PM,-6.246,,,,,,
2236,01/07/25 01:27:51 AM,-6.373,,,,,,
2237,01/07/25 03:27:51 AM,-6.499,,,,,,
2238,01/07/25 05:27:51 AM,-6.626,,,,,,
2239,01/07/25 07:27:51 AM,-6.754,,,,,,
2240,01/07/25 09:27:51 AM,-6.754,,,,,,
2241,01/07/25 11:27:51 AM,-6.754,,,,,,
2242,01/07/25 01:27:51 PM,-6.626,,,,,,
2243,01/07/25 03:27:51 PM,-6.373,,,,,,
2244,01/07/25 05:27:51 PM,-6.373,,,,,,
2245,01/07/25 07:27:51 PM,-6.373,,,,,,
2246,01/07/25 09:27:51 PM,-6.499,,,,,,
2247,01/07/25 11:27:51 PM,-6.626,,,,,,
2248,01/08/25 01:27:51 AM,-6.882,,,,,,
2249,01/08/25 03:27:51 AM,-7.138,,,,,,
2250,01/08/25 05:27:51 AM,-7.267,,,,,,
2251,01/08/25 07:27:51 AM,-7.527,,,,,,
2252,01/08/25 09:27:51 AM,-7.657,,,,,,
2253,01/08/25 11:27:51 AM,-7.787,,,,,,
2254,01/08/25 01:27:51 PM,-7.918,,,,,,
2255,01/08/25 03:27:51 PM,-7.918,,,,,,
2256,01/08/25 05:27:51 PM,-7.918,,,,,,
2257,01/08/25 07:27:51 PM,-7.918,,,,,,
2258,01/08/25 09:27:51 PM,-8.050,,,,,,
2259,01/08/25 11:27:51 PM,-8.050,,,,,,
2260,01/09/25 01:27:51 AM,-7.918,,,,,,
2261,01/09/25 03:27:51 AM,-7.918,,,,,,
2262,01/09/25 05:27:51 AM,-8.050,,,,,,
2263,01/09/25 07:27:51 AM,-8.050,,,,,,
2264,01/09/25 09:27:51 AM,-8.050,,,,,,
2265,01/09/25 11:27:51 AM,-8.050,,,,,,
2266,01/09/25 01:27:51 PM,-8.050,,,,,,
2267,01/09/25 03:27:51 PM,-7.918,,,,,,
2268,01/09/25 05:27:51 PM,-7.918,,,,,,
2269,01/09/25 07:27:51 PM,-7.918,,,,,,
2270,01/09/25 09:27:51 PM,-8.182,,,,,,
2271,01/09/25 11:27:51 PM,-8.314,,,,,,
2272,01/10/25 01:27:51 AM,-8.580,,,,,,
2273,01/10/25 03:27:51 AM,-8.847,,,,,,
2274,01/10/25 05:27:51 AM,-9.117,,,,,,
2275,01/10/25 07:27:51 AM,-9.252,,,,,,
2276,01/10/25 09:27:51 AM,-9.388,,,,,,
2277,01/10/25 11:27:51 AM,-9.388,,,,,,
2278,01/10/25 01:27:51 PM,-9.388,,,,,,
2279,01/10/25 03:27:51 PM,-9.117,,,,,,
2280,01/10/25 05:27:51 PM,-8.847,,,,,,
2281,01/10/25 07:27:51 PM,-8.713,,,,,,
2282,01/10/25 09:27:51 PM,-8.580,,,,,,
2283,01/10/25 11:27:51 PM,-8.447,,,,,,
2284,01/11/25 01:27:51 AM,-8.182,,,,,,
2285,01/11/25 03:27:51 AM,-7.787,,,,,,
2286,01/11/25 05:27:51 AM,-7.657,,,,,,
2287,01/11/25 07:27:51 AM,-7.657,,,,,,
2288,01/11/25 09:27:51 AM,-7.527,,,,,,
2289,01/11/25 11:27:51 AM,-7.397,,,,,,
2290,01/11/25 01:27:51 PM,-7.397,,,,,,
2291,01/11/25 03:27:51 PM,-7.267,,,,,,
2292,01/11/25 05:27:51 PM,-7.138,,,,,,
2293,01/11/25 07:27:51 PM,-7.138,,,,,,
2294,01/11/25 09:27:51 PM,-7.138,,,,,,
2295,01/11/25 11:27:51 PM,-7.267,,,,,,
2296,01/12/25 01:27:51 AM,-7.527,,,,,,
2297,01/12/25 03:27:51 AM,-7.787,,,,,,
2298,01/12/25 05:27:51 AM,-7.918,,,,,,
2299,01/12/25 07:27:51 AM,-8.182,,,,,,
2300,01/12/25 09:27:51 AM,-8.314,,,,,,
2301,01/12/25 11:27:51 AM,-8.182,,,,,,
2302,01/12/25 01:27:51 PM,-8.050,,,,,,
2303,01/12/25 03:27:51 PM,-7.787,,,,,,
2304,01/12/25 05:27:51 PM,-7.657,,,,,,
2305,01/12/25 07:27:51 PM,-7.787,,,,,,
2306,01/12/25 09:27:51 PM,-7.918,,,,,,
2307,01/12/25 11:27:51 PM,-8.182,,,,,,
2308,01/13/25 01:27:51 AM,-8.314,,,,,,
2309,01/13/25 03:27:51 AM,-8.580,,,,,,
2310,01/13/25 05:27:51 AM,-8.847,,,,,,
2311,01/13/25 07:27:51 AM,-9.252,,,,,,
2312,01/13/25 09:27:51 AM,-9.388,,,,,,
2313,01/13/25 11:27:51 AM,-9.525,,,,,,
2314,01/13/25 01:27:51 PM,-9.388,,,,,,
2315,01/13/25 03:27:51 PM,-9.252,,,,,,
2316,01/13/25 05:27:51 PM,-8.982,,,,,,
2317,01/13/25 07:27:51 PM,-8.982,,,,,,
2318,01/13/25 09:27:51 PM,-9.117,,,,,,
2319,01/13/25 11:27:51 PM,-9.252,,,,,,
2320,01/14/25 01:27:51 AM,-9.388,,,,,,
2321,01/14/25 03:27:51 AM,-9.388,,,,,,
2322,01/14/25 05:27:51 AM,-9.525,,,,,,
2323,01/14/25 07:27:51 AM,-9.662,,,,,,
2324,01/14/25 09:27:51 AM,-9.662,,,,,,
2325,01/14/25 11:27:51 AM,-9.662,,,,,,
2326,01/14/25 01:27:51 PM,-9.525,,,,,,
2327,01/14/25 03:27:51 PM,-9.252,,,,,,
2328,01/14/25 05:27:51 PM,-8.982,,,,,,
2329,01/14/25 07:27:51 PM,-8.982,,,,,,
2330,01/14/25 09:27:51 PM,-9.117,,,,,,
2331,01/14/25 11:27:51 PM,-9.117,,,,,,
2332,01/15/25 01:27:51 AM,-9.252,,,,,,
2333,01/15/25 03:27:51 AM,-9.252,,,,,,
2334,01/15/25 05:27:51 AM,-9.252,,,,,,
2335,01/15/25 07:27:51 AM,-9.388,,,,,,
2336,01/15/25 09:27:51 AM,-9.525,,,,,,
2337,01/15/25 11:27:51 AM,-9.388,,,,,,
2338,01/15/25 01:27:51 PM,-9.117,,,,,,
2339,01/15/25 03:27:51 PM,-8.713,,,,,,
2340,01/15/25 05:27:51 PM,-8.447,,,,,,
2341,01/15/25 07:27:51 PM,-8.314,,,,,,
2342,01/15/25 09:27:51 PM,-8.182,,,,,,
2343,01/15/25 11:27:51 PM,-8.182,,,,,,
2344,01/16/25 01:27:51 AM,-8.314,,,,,,
2345,01/16/25 03:27:51 AM,-8.314,,,,,,
2346,01/16/25 05:27:51 AM,-8.182,,,,,,
2347,01/16/25 07:27:51 AM,-8.182,,,,,,
2348,01/16/25 09:27:51 AM,-8.182,,,,,,
2349,01/16/25 11:27:51 AM,-8.050,,,,,,
2350,01/16/25 01:27:51 PM,-7.787,,,,,,
2351,01/16/25 03:27:51 PM,-7.527,,,,,,
2352,01/16/25 05:27:51 PM,-7.397,,,,,,
2353,01/16/25 07:27:51 PM,-7.397,,,,,,
2354,01/16/25 09:27:51 PM,-7.527,,,,,,
2355,01/16/25 11:27:51 PM,-7.657,,,,,,
2356,01/17/25 01:27:51 AM,-7.787,,,,,,
2357,01/17/25 03:27:51 AM,-7.918,,,,,,
2358,01/17/25 05:27:51 AM,-8.182,,,,,,
2359,01/17/25 07:27:51 AM,-8.314,,,,,,
2360,01/17/25 09:27:51 AM,-8.447,,,,,,
2361,01/17/25 11:27:51 AM,-8.314,,,,,,
2362,01/17/25 01:27:51 PM,-7.918,,,,,,
2363,01/17/25 03:27:51 PM,-7.657,,,,,,
2364,01/17/25 05:27:51 PM,-7.527,,,,,,
2365,01/17/25 07:27:51 PM,-7.657,,,,,,
2366,01/17/25 09:27:51 PM,-7.657,,,,,,
2367,01/17/25 11:27:51 PM,-7.657,,,,,,
2368,01/18/25 01:27:51 AM,-7.787,,,,,,
2369,01/18/25 03:27:51 AM,-7.918,,,,,,
2370,01/18/25 05:27:51 AM,-8.182,,,,,,
2371,01/18/25 07:27:51 AM,-8.314,,,,,,
2372,01/18/25 09:27:51 AM,-8.580,,,,,,
2373,01/18/25 11:27:51 AM,-8.580,,,,,,
2374,01/18/25 01:27:51 PM,-8.580,,,,,,
2375,01/18/25 03:27:51 PM,-8.580,,,,,,
2376,01/18/25 05:27:51 PM,-8.713,,,,,,
2377,01/18/25 07:27:51 PM,-8.982,,,,,,
2378,01/18/25 09:27:51 PM,-9.388,,,,,,
2379,01/18/25 11:27:51 PM,-9.662,,,,,,
2380,01/19/25 01:27:51 AM,-9.937,,,,,,
2381,01/19/25 03:27:51 AM,-10.214,,,,,,
2382,01/19/25 05:27:51 AM,-10.493,,,,,,
2383,01/19/25 07:27:51 AM,-10.774,,,,,,
2384,01/19/25 09:27:51 AM,-10.916,,,,,,
2385,01/19/25 11:27:51 AM,-10.916,,,,,,
2386,01/19/25 01:27:51 PM,-10.774,,,,,,
2387,01/19/25 03:27:51 PM,-10.353,,,,,,
2388,01/19/25 05:27:51 PM,-10.214,,,,,,
2389,01/19/25 07:27:51 PM,-10.353,,,,,,
2390,01/19/25 09:27:51 PM,-10.493,,,,,,
2391,01/19/25 11:27:51 PM,-10.634,,,,,,
2392,01/20/25 01:27:51 AM,-10.774,,,,,,
2393,01/20/25 03:27:51 AM,-10.916,,,,,,
2394,01/20/25 05:27:51 AM,-11.058,,,,,,
2395,01/20/25 07:27:51 AM,-11.058,,,,,,
2396,01/20/25 09:27:51 AM,-11.200,,,,,,
2397,01/20/25 11:27:51 AM,-11.200,,,,,,
2398,01/20/25 01:27:51 PM,-11.058,,,,,,
2399,01/20/25 03:27:51 PM,-10.916,,,,,,
2400,01/20/25 05:27:51 PM,-11.200,,,,,,
2401,01/20/25 07:27:51 PM,-11.487,,,,,,
2402,01/20/25 09:27:51 PM,-11.776,,,,,,
2403,01/20/25 11:27:51 PM,-12.214,,,,,Logged,
2404,01/21/25 01:27:51 AM,-12.509,,,,,,
2405,01/21/25 03:27:51 AM,-12.658,,,,,,
2406,01/21/25 05:27:51 AM,-12.807,,,,,,
2407,01/21/25 07:27:51 AM,-12.807,,,,,,
2408,01/21/25 09:27:51 AM,-12.658,,,,,,
2409,01/21/25 11:27:51 AM,-12.509,,,,,,
2410,01/21/25 01:27:51 PM,-12.214,,,,,,
2411,01/21/25 03:27:51 PM,-11.631,,,,,,
2412,01/21/25 05:27:51 PM,-11.344,,,,,,
2413,01/21/25 07:27:51 PM,-11.344,,,,,,
2414,01/21/25 09:27:51 PM,-11.200,,,,,,
2415,01/21/25 11:27:51 PM,-11.058,,,,,,
2416,01/22/25 01:27:51 AM,-11.058,,,,,,
2417,01/22/25 03:27:51 AM,-11.058,,,,,,
2418,01/22/25 05:27:51 AM,-11.058,,,,,,
2419,01/22/25 07:27:51 AM,-11.200,,,,,,
2420,01/22/25 09:27:51 AM,-11.200,,,,,,
2421,01/22/25 11:27:51 AM,-11.058,,,,,,
2422,01/22/25 01:27:51 PM,-11.058,,,,,,
2423,01/22/25 03:27:51 PM,-10.916,,,,,,
2424,01/22/25 05:27:51 PM,-10.916,,,,,,
2425,01/22/25 07:27:51 PM,-10.916,,,,,,
2426,01/22/25 09:27:51 PM,-11.200,,,,,,
2427,01/22/25 11:27:51 PM,-11.344,,,,,,
2428,01/23/25 01:27:51 AM,-11.487,,,,,,
2429,01/23/25 03:27:51 AM,-11.631,,,,,,
2430,01/23/25 05:27:51 AM,-11.776,,,,,,
2431,01/23/25 07:27:51 AM,-11.776,,,,,,
2432,01/23/25 09:27:51 AM,-11.922,,,,,,
2433,01/23/25 11:27:51 AM,-11.776,,,,,,
2434,01/23/25 01:27:51 PM,-11.487,,,,,,
2435,01/23/25 03:27:51 PM,-11.344,,,,,,
2436,01/23/25 05:27:51 PM,-11.344,,,,,,
2437,01/23/25 07:27:51 PM,-11.487,,,,,,
2438,01/23/25 09:27:51 PM,-11.631,,,,,,
2439,01/23/25 11:27:51 PM,-11.776,,,,,,
2440,01/24/25 01:27:51 AM,-11.631,,,,,,
2441,01/24/25 03:27:51 AM,-11.487,,,,,,
2442,01/24/25 05:27:51 AM,-11.344,,,,,,
2443,01/24/25 07:27:51 AM,-11.058,,,,,,
2444,01/24/25 09:27:51 AM,-10.916,,,,,,
2445,01/24/25 11:27:51 AM,-10.634,,,,,,
2446,01/24/25 01:27:51 PM,-10.214,,,,,,
2447,01/24/25 03:27:51 PM,-9.937,,,,,,
2448,01/24/25 05:27:51 PM,-9.799,,,,,,
2449,01/24/25 07:27:51 PM,-9.662,,,,,,
2450,01/24/25 09:27:51 PM,-9.662,,,,,,
2451,01/24/25 11:27:51 PM,-9.525,,,,,,
2452,01/25/25 01:27:51 AM,-9.525,,,,,,
2453,01/25/25 03:27:51 AM,-9.662,,,,,,
2454,01/25/25 05:27:51 AM,-9.525,,,,,,
2455,01/25/25 07:27:51 AM,-9.525,,,,,,
